"precio","marcaModelo","anio","vistas","Cilindrada","Estilo","Combustible","Transmisión","Estado","Kilometraje","Placa","Color exterior","Color interior","# de puertas","Ya pagó impuestos","Precio negociable","Se recibe vehículo","Provincia","Fecha de ingreso","cantidadExtras","marca","modelo"
2150000,"Nissan SENTRA B14",1995,151,1600,"Sedán","Gasolina","Manual","Excelente",111222,"Termina en 6","VERDE","NEGRO",3,"SI","SI","NO","Alajuela","18 de Enero del 2021",9,"Nissan","SENTRA B14"
28000000,"Chevrolet TRAILBLAZER",2020,437,2800,"Todo Terreno 4x2","Diesel","Automática/Dual","Excelente",15000,"ND","GRIS","NEGRO",4,"SI","NO","NO","San José","09 de Diciembre del 2020",35,"Chevrolet","TRAILBLAZER"
4900000,"Mitsubishi LANCER",2011,165,1500,"Sedán","Gasolina","Manual","Excelente",110000,"Termina en 1","AZUL","NEGRO",4,"SI","SI","NO","Alajuela","29 de Enero del 2021",19,"Mitsubishi","LANCER"
15600000,"Isuzu DMAX",2016,790,2500,"Pickup 4x4","Diesel","Manual","Excelente",130000,"Termina en 1","AZUL CLARO","NEGRO",4,"SI","SI","NO","San José","04 de Febrero del 2021",17,"Isuzu","DMAX"
15500000,"Toyota HILUX",2013,303,3000,"Pickup 4x4","Diesel","Manual","Excelente",146000,"Termina en 1","BEIGE","GRIS",4,"SI","SI","NO","Heredia","31 de Enero del 2021",21,"Toyota","HILUX"
9000000,"Renault DUSTER",2019,2717,2000,"Todo Terreno 4x4","Gasolina","Manual","Excelente",33000,"Termina en 8","GRIS","GRIS",4,"SI","SI","NO","Heredia","23 de Octubre del 2020",19,"Renault","DUSTER"
3450000,"Nissan SENTRA",1999,250,2000,"Sedán","Gasolina","Manual","Excelente",100000,"Termina en 3","GRIS","NEGRO",4,"SI","SI","NO","San José","06 de Enero del 2021",16,"Nissan","SENTRA"
7300000,"Honda CRV",2010,727,2400,"Todo Terreno 4x2","Gasolina","Automática/Dual","Muy Bueno",150000,"Termina en 5","GRIS OSCURO","NEGRO",5,"SI","SI","SI","San José","20 de Enero del 2021",17,"Honda","CRV"
10384158,"Chevrolet CRUZE",2017,526,1400,"Sedán","Gasolina","Automática/Dual","Excelente",,"ND","BLANCO","GRIS",4,"SI","NO","NO","San José","07 de Enero del 2021",21,"Chevrolet","CRUZE"
10305600,"Hyundai SONATA HYBRID LIMITED",2015,1062,2400,"Sedán","Híbrido","Automática/Dual","Excelente",95000,"Termina en 7","GRIS","NEGRO",4,"SI","NO","SI","San José","21 de Noviembre del 2020",31,"Hyundai","SONATA HYBRID LIMITED"
2500000,"Toyota ECHO",2000,82,1600,"Sedán","Gasolina","Manual","Excelente",,"Termina en 2","ROJO","GRIS",2,"SI","SI","SI","Guanacaste","29 de Enero del 2021",8,"Toyota","ECHO"
12768000,"Hyundai SANTA FE GL",2016,4959,2400,"Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente",105000,"Termina en 4","GRIS","TELA NEGRO",4,"SI","NO","NO","San José","13 de Junio del 2020",0,"Hyundai","SANTA FE GL"
2250000,"Nissan SENTRA",2002,1260,1800,"Sedán","Gasolina","Automática/Dual","Bueno",221000,"Termina en 3","NEGRO","GRIS",5,"SI","SI","NO","Heredia","17 de Diciembre del 2020",8,"Nissan","SENTRA"
6950000,"Nissan SENTRA",2014,469,1800,"Sedán","Gasolina","Manual","Excelente",82000,"Termina en 5","GRIS","NEGRO",5,"SI","NO","NO","Heredia","10 de Diciembre del 2020",21,"Nissan","SENTRA"
6250000,"Mini COOPER",2011,898,1600,"Hatchback","Gasolina","Manual","Excelente",69000,"Termina en 9","SILVER","NEGRO",3,"SI","SI","NO","San José","18 de Enero del 2021",23,"Mini","COOPER"
7500000,"Hyundai GRAND I10 GLS",2018,70,1200,"Sedán","Gasolina","Manual","Excelente",38000,"Termina en 9","BLANCO","NEGRO",4,"SI","SI","NO","San José","11 de Enero del 2021",19,"Hyundai","GRAND I10 GLS"
23000000,"Hyundai COUNTY ",2013,518,3900,"Microbús/Minivan","Diesel","Manual","Excelente",117000,"Termina en","BLANCO","ORIGINAL",3,"SI","SI","NO","Heredia","10 de Noviembre del 2020",6,"Hyundai","COUNTY"
11500000,"Hyundai TUCSON",2015,413,2000,"Todo Terreno 4x2","Gasolina","Automática/Dual","Excelente",30100,"Termina en 2","NEGRO","NEGRO",4,"SI","SI","NO","Heredia","07 de Diciembre del 2020",20,"Hyundai","TUCSON"
3800000,"Honda CRV",2000,246,2000,"Todo Terreno 4x4","Gasolina","Automática/Dual","Muy Bueno",174321,"Termina en 3","VERDE OSCURO","NEGRO",5,"SI","SI","NO","Heredia","19 de Enero del 2021",11,"Honda","CRV"
3975000,"Hyundai TUCSON LIMITED",2006,685,2700,"Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente",91324,"ND","PLATEADO","GRIS",4,"SI","NO","NO","Heredia","03 de Febrero del 2021",21,"Hyundai","TUCSON LIMITED"
5499999,"Hyundai GRAND I10",2017,1002,1200,"Sedán","Gasolina","Manual","Excelente",190000,"Termina en 3","NEGRO","NEGRO",4,"SI","SI","SI","Alajuela","10 de Noviembre del 2020",17,"Hyundai","GRAND I10"
33400000,"Mercedes Benz GLE350D",2016,750,3000,"Todo Terreno 4x4","Diesel","Automática/Dual","Excelente",40000,"Termina en 1","GRIS","NEGRO",5,"SI","SI","NO","Heredia","09 de Diciembre del 2020",35,"Mercedes Benz","GLE350D"
43200000,"Land Rover RANGE ROVER HSE",2014,2079,3000,"Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente",90900,"Termina en 5","BLANCO","CUERO NEGRO",4,"SI","SI","NO","San José","05 de Diciembre del 2020",36,"Land Rover","RANGE ROVER HSE"
2400000,"Honda CIVIC",2002,270,1700,"Sedán","Gasolina","Manual","Excelente",246044,"Termina en 7","GRIS","GRIS",2,"SI","SI","NO","Alajuela","25 de Enero del 2021",10,"Honda","CIVIC"
5800000,"Toyota 4RUNNER",1997,1689,3000,"Todo Terreno 4x4","Diesel","Manual","Excelente",,"Termina en 2","BLANCO","GRIS",5,"SI","SI","NO","San José","02 de Enero del 2021",11,"Toyota","4RUNNER"
3300000,"Hyundai GRACE",1999,194,2500,"Microbús/Minivan","Diesel","Manual","Excelente",574080,"Termina en 4","VERDE","GRIS",4,"SI","SI","NO","Alajuela","05 de Enero del 2021",10,"Hyundai","GRACE"
14500000,"BMW X5",2011,1079,3000,"Todo Terreno 4x4","Diesel","Automática/Dual","Excelente",84000,"Termina en 9","AZUL","CAFE",5,"SI","SI","NO","Alajuela","09 de Noviembre del 2020",39,"BMW","X5"
6300000,"Mitsubishi LANCER GT",2012,1176,2400,"Sedán","Gasolina","Automática/Dual","Excelente",164000,"ND","BLANCO","NEGRO",4,"SI","SI","NO","San José","17 de Diciembre del 2020",21,"Mitsubishi","LANCER GT"
12990000,"MG GS",2017,133,1500,"Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente",62000,"Termina en 9","NARANJA","NEGRO",5,"SI","SI","NO","San José","21 de Enero del 2021",33,"MG","GS"
17500000,"Nissan FRONTIER XE",2019,314,2500,"Pickup 4x2","Diesel","Manual","Excelente",24081,"Termina en 7","AZUL","NEGRO",4,"SI","SI","NO","San José","14 de Diciembre del 2020",23,"Nissan","FRONTIER XE"
19456000,"Chevrolet CAPTIVA ",2018,1161,2200,"Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente",,"ND","NEGRO","GRIS",4,"SI","NO","NO","San José","16 de Noviembre del 2020",14,"Chevrolet","CAPTIVA"
5000000,"Suzuki DZIRE ",2015,195,1200,"Sedán","Gasolina","Manual","Excelente",49000,"Termina en 7","GRIS","CREMA",5,"SI","SI","NO","San José","09 de Enero del 2021",11,"Suzuki","DZIRE"
3500000,"Daihatsu TERIOS",2005,1718,1300,"Todo Terreno 4x4","Gasolina","Manual","Excelente",167000,"Termina en 4","VERDE","GRIS",5,"SI","SI","NO","Puntarenas","11 de Noviembre del 2020",7,"Daihatsu","TERIOS"
6500000,"Chevrolet SONIC LTZ",2015,136,1600,"Sedán","Gasolina","Automática/Dual","Excelente",41066,"Termina en 0","GRIS METÁLICO","GRIS OSCURO",4,"SI","SI","NO","Alajuela","26 de Enero del 2021",22,"Chevrolet","SONIC LTZ"
6900000,"Toyota COROLLA GLI",2013,591,1800,"Sedán","Gasolina","Manual","Excelente",85000,"ND","GRIS","GRIS",4,"SI","SI","NO","Cartago","18 de Diciembre del 2020",20,"Toyota","COROLLA GLI"
10500000,"Nissan SENTRA",2017,376,1800,"Sedán","Gasolina","Automática/Dual","Excelente",44400,"Termina en 1","GRIS","NEGRO",4,"SI","NO","NO","Heredia","16 de Noviembre del 2020",23,"Nissan","SENTRA"
7500000,"Hyundai ELANTRA GLS",2016,514,1800,"Sedán","Gasolina","Automática/Dual","Excelente",40000,"ND","GRIS","NEGRO",5,"SI","SI","NO","San José","06 de Enero del 2021",26,"Hyundai","ELANTRA GLS"
18000000,"Isuzu DMAX ",2018,2303,3000,"Pickup 4x4","Diesel","Manual","Excelente",30000,"Termina en 9","NEGRO","NEGRO",2,"SI","NO","SI","Alajuela","23 de Noviembre del 2020",23,"Isuzu","DMAX"
15000000,"Nissan PATHFINDER PLATINUM",2013,42,3500,"Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente",130000,"Termina en 1","GRIS OSCURO","BEIGE",5,"SI","SI","NO","Guanacaste","28 de Enero del 2021",33,"Nissan","PATHFINDER PLATINUM"
7200000,"Mitsubishi MONTERO SPORT",2005,601,2477,"Todo Terreno 4x4","Diesel","Manual","Excelente",148000,"Termina en 5","VINO","BEIGE",4,"SI","SI","NO","Alajuela","11 de Enero del 2021",0,"Mitsubishi","MONTERO SPORT"
6400000,"Hyundai ACCENT ",2016,392,1600,"Sedán","Gasolina","Automática/Dual","Muy Bueno",129000,"ND","BLANCO","GRIS",5,"SI","SI","SI","Cartago","23 de Diciembre del 2020",16,"Hyundai","ACCENT"
3000000,"Dodge/RAM DURANGO",2000,609,5200,"Todo Terreno 4x4","Gasolina","Automática/Dual","Bueno",280000,"Termina en 3","NEGRO","BEIGE",5,"SI","SI","NO","San José","08 de Diciembre del 2020",23,"Dodge/RAM","DURANGO"
18800000,"JAC SUNRAY",2019,130,2800,"Microbús/Minivan","Diesel","Manual","Excelente",11500,"Termina en 2","BEIGE","NEGRO",5,"SI","SI","SI","Alajuela","13 de Enero del 2021",21,"JAC","SUNRAY"
6500000,"Hyundai GRAND I10 ",2017,576,1200,"Sedán","Gasolina","Manual","Excelente",142000,"Termina en 7","NEGRO","GRIS",4,"SI","SI","NO","San José","16 de Noviembre del 2020",16,"Hyundai","GRAND I10"
9600000,"Kia RIO ",2018,392,1400,"Hatchback","Gasolina","Automática/Dual","Excelente",14000,"Termina en 5","BLANCO","NEGRO",4,"SI","SI","NO","Heredia","17 de Diciembre del 2020",18,"Kia","RIO"
8206997,"Daihatsu TERIOS BEGO",2016,2559,1500,"Todo Terreno 4x4","Gasolina","Manual","Excelente",,"ND","AZUL","GRIS",4,"SI","NO","NO","San José","10 de Noviembre del 2020",9,"Daihatsu","TERIOS BEGO"
7349000,"Hyundai AVANTE",2015,955,1600,"Sedán","Híbrido","Automática/Dual","Excelente",45000,"ND","BLANCO","NEGRO",5,"SI","SI","NO","Heredia","16 de Enero del 2021",24,"Hyundai","AVANTE"
6200000,"Kia RIO",2016,129,1500,"Sedán","Gasolina","Manual","Excelente",98000,"Termina en 7","PLATA","GRIS",4,"SI","SI","NO","San José","30 de Diciembre del 2020",19,"Kia","RIO"
3350000,"Chevrolet SPARK LS LITE",2013,153,800,"Hatchback","Gasolina","Manual","Excelente",80350,"Termina en 3","VERDE","GRIS",4,"SI","SI","SI","Heredia","19 de Enero del 2021",15,"Chevrolet","SPARK LS LITE"
8050000,"Nissan SENTRA",2017,401,1800,"Sedán","Gasolina","Manual","Excelente",57500,"Termina en 6","AZUL METÁLICO","NEGRO",5,"SI","NO","NO","Heredia","07 de Enero del 2021",14,"Nissan","SENTRA"
22000000,"Jeep WRANGLER SAHARA",2014,2707,3500,"Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente",24000,"ND","BLANCO","NEGRO",2,"SI","SI","NO","San José","11 de Noviembre del 2020",23,"Jeep","WRANGLER SAHARA"
30500000,"Mercedes Benz GLC250 4M COUPE",2017,1189,1991,"Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente",55000,"Termina en 4","PLATEADO","NEGRO",5,"SI","SI","NO","San José","07 de Enero del 2021",31,"Mercedes Benz","GLC250 4M COUPE"
16500000,"Isuzu DMAX LS",2016,734,3000,"Pickup 4x4","Diesel","Manual","Excelente",95000,"Termina en 2","ANARANJADO","NEGRO",4,"SI","SI","NO","San José","08 de Enero del 2021",21,"Isuzu","DMAX LS"
6000000,"Nissan VERSA SV",2014,5751,1600,"Sedán","Gasolina","Automática/Dual","Excelente",80000,"ND","GRIS","NEGRO",4,"SI","SI","NO","Alajuela","24 de Octubre del 2019",19,"Nissan","VERSA SV"
5000000,"BMW 325CI COUPE",2002,14,2500,"Sedán","Gasolina","Automática/Dual","Excelente",170000,"ND","NEGRO","NEGRO",3,"SI","SI","NO","Heredia","05 de Febrero del 2021",22,"BMW","325CI COUPE"
7700000,"Kia SPORTAGE",2011,556,2400,"Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente",111000,"Termina en 1","CAFE","NEGRO",5,"SI","NO","NO","Heredia","05 de Enero del 2021",24,"Kia","SPORTAGE"
3600000,"Hyundai TIBURON",2004,157,2000,"Hatchback","Gasolina","Manual","Muy Bueno",200000,"Termina en 6","GRIS","NEGRO",3,"SI","SI","NO","Alajuela","25 de Enero del 2021",15,"Hyundai","TIBURON"
28000000,"Honda ODYSSEY ",2018,246,3500,"Microbús/Minivan","Gasolina","Automática/Dual","Excelente",37000,"Termina en 4","DORADO","GRIS",5,"SI","NO","NO","Limón","19 de Enero del 2021",35,"Honda","ODYSSEY"
6650000,"Toyota YARIS",2014,950,1500,"Sedán","Gasolina","Manual","Excelente",85000,"ND","GRIS OSCURO","NEGRO",4,"SI","SI","NO","Heredia","19 de Enero del 2021",13,"Toyota","YARIS"
3100000,"Hyundai I10 GL",2009,449,1200,"Hatchback","Gasolina","Automática/Dual","Excelente",199000,"Termina en 3","NARANJA","CAFE",5,"SI","SI","NO","San José","06 de Enero del 2021",10,"Hyundai","I10 GL"
1500000,"Peugeot 307",2005,4501,2000,"Station Wagon","Diesel","Manual","Excelente",148600,"Termina en 7","AZUL","GRIS",5,"SI","SI","SI","San José","09 de Octubre del 2020",16,"Peugeot","307"
8000000,"Mercedes Benz ML350",2006,1134,3500,"Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente",180000,"ND","GRIS","NEGRO",5,"SI","SI","NO","Cartago","10 de Noviembre del 2020",28,"Mercedes Benz","ML350"
19000000,"Chevrolet TRAX PREMIER",2020,279,1800,"Todo Terreno 4x2","Gasolina","Automática/Dual","Excelente",18000,"Termina en 0","GRIS","NEGRO",5,"SI","NO","NO","Guanacaste","08 de Enero del 2021",31,"Chevrolet","TRAX PREMIER"
5300000,"Hyundai ELANTRA",2011,175,1800,"Sedán","Gasolina","Automática/Dual","Excelente",192,"Termina en 7","NEGRO","NEGRO",4,"SI","SI","NO","Limón","26 de Enero del 2021",31,"Hyundai","ELANTRA"
1850000,"Toyota TERCEL",1997,123,1500,"Sedán","Gasolina","Manual","Muy Bueno",,"Termina en 2","BLANCO","CAFE",2,"SI","SI","NO","Heredia","13 de Enero del 2021",7,"Toyota","TERCEL"
2950000,"Toyota YARIS",2002,103,1497,"Sedán","Gasolina","Manual","Muy Bueno",267500,"Termina en 3","PLATEADO","GRIS",4,"SI","SI","NO","San José","29 de Enero del 2021",14,"Toyota","YARIS"
4300000,"Toyota YARIS",2009,112,1500,"Sedán","Gasolina","Automática/Dual","Excelente",190000,"Termina en 5","GRIS","NEGRO",4,"SI","SI","NO","San José","01 de Febrero del 2021",13,"Toyota","YARIS"
5300000,"Hyundai GRAND I10 GLS",2017,79,1000,"Hatchback","Gasolina","Manual","Excelente",91500,"Termina en 1","BLANCO","GRIS",4,"SI","SI","NO","San José","29 de Enero del 2021",7,"Hyundai","GRAND I10 GLS"
5200000,"Hyundai I10",2017,62,1100,"Hatchback","Gasolina","Manual","Excelente",24500,"Termina en 2","GRIS PLATA","NEGRO",5,"SI","SI","NO","Cartago","28 de Enero del 2021",15,"Hyundai","I10"
2950000,"Renault MEGANE SCENIC",2007,591,1600,"Station Wagon","Gasolina","Manual","Muy Bueno",170000,"Termina en 2","GRIS PERLADO","NEGRO CON GRIS",5,"SI","SI","SI","San José","11 de Enero del 2021",20,"Renault","MEGANE SCENIC"
1400000,"Suzuki MARUTI",2003,761,800,"Hatchback","Gasolina","Manual","Excelente",44500,"Termina en 9","BEIGE","GRIS",5,"SI","SI","NO","San José","05 de Enero del 2021",4,"Suzuki","MARUTI"
5700000,"Suzuki VITARA XL7 LIMITED",2007,1978,3600,"Todo Terreno 4x2","Gasolina","Automática/Dual","Excelente",,"Termina en 3","NEGRO","CUERO BEIGE",4,"SI","NO","SI","Heredia","17 de Noviembre del 2020",15,"Suzuki","VITARA XL7 LIMITED"
1300000,"Fiat UNO S",2003,444,1300,"Hatchback","Gasolina","Manual","Excelente",125000,"Termina en 2","VERDE OSCURO","GRIS",4,"SI","SI","NO","San José","20 de Enero del 2021",4,"Fiat","UNO S"
4000000,"Honda CIVIC EX",2006,2104,1800,"Sedán","Gasolina","Automática/Dual","Excelente",230000,"Termina en 6","CHAMPAGNE","GRIS",4,"SI","NO","NO","Alajuela","17 de Noviembre del 2020",20,"Honda","CIVIC EX"
4300000,"Renault SANDERO STEPWAY",2013,214,1600,"Hatchback","Gasolina","Manual","Muy Bueno",96200,"Termina en 7","GRIS","GRIS",5,"SI","SI","NO","Heredia","20 de Enero del 2021",14,"Renault","SANDERO STEPWAY"
6700000,"Hyundai HD78",2009,540,3900,"Camión 4.0-4.5 ton.","Diesel","Manual","Muy Bueno",185000,"Termina en 1","BLANCO","GRIS",2,"SI","SI","NO","San José","01 de Diciembre del 2020",7,"Hyundai","HD78"
4350000,"Fiat DOBLO CARGO",2013,777,1300,"Pánel","Diesel","Manual","Muy Bueno",81772,"Termina en 1","BLANCO","GRIS",5,"SI","SI","NO","Alajuela","14 de Enero del 2021",7,"Fiat","DOBLO CARGO"
4500000,"Kia SPORTAGE LX ",2009,1171,2000,"Todo Terreno 4x2","Gasolina","Manual","Muy Bueno",137000,"Termina en 9","VERDE","NEGRO",5,"SI","SI","NO","Heredia","20 de Octubre del 2020",10,"Kia","SPORTAGE LX"
1900000,"Toyota COROLLA",1996,319,1600,"Sedán","Gasolina","Automática/Dual","Muy Bueno",200000,"Termina en 9","BEIGE","CAFÉ",4,"SI","SI","NO","Alajuela","26 de Enero del 2021",8,"Toyota","COROLLA"
9500000,"Nissan LEAF",2016,442,0,"Hatchback","Eléctrico","Manual","Excelente",27500,"Termina en 2","GRIS","NEGRO",4,"SI","SI","NO","San José","12 de Noviembre del 2020",16,"Nissan","LEAF"
5700000,"Suzuki SWIFT",2017,310,1200,"Hatchback","Gasolina","Manual","Excelente",60000,"ND","GRIS","NEGRO",4,"SI","SI","NO","Alajuela","05 de Enero del 2021",13,"Suzuki","SWIFT"
22800000,"Chevrolet TRAILBLAIZER",2017,1987,2800,"Todo Terreno 4x4","Diesel","Automática/Dual","Excelente",33000,"Termina en 4","NEGRO","NEGRO",5,"SI","SI","NO","San José","09 de Noviembre del 2020",37,"Chevrolet","TRAILBLAIZER"
2450000,"Chevrolet OPTRA",2007,47,1600,"Sedán","Gasolina","Manual","Muy Bueno",164000,"ND","GRIS","GRIS",4,"SI","NO","NO","Cartago","02 de Febrero del 2021",10,"Chevrolet","OPTRA"
1600000,"Hyundai GRAND I10 GLS",2019,2586,1000,"Hatchback","Gasolina","Automática/Dual","Excelente",42000,"Termina en 8","GRIS","NEGRO",5,"SI","SI","NO","Alajuela","28 de Enero del 2021",17,"Hyundai","GRAND I10 GLS"
8000000,"Hyundai TUCSON",2011,827,2000,"Todo Terreno 4x4","Gasolina","Automática/Dual","Excelente",140000,"Termina en 7","AZUL","NEGRO",4,"SI","SI","NO","Puntarenas","16 de Noviembre del 2020",24,"Hyundai","TUCSON"
5100000,"Toyota COROLLA LE",2009,165,1800,"Sedán","Gasolina","Automática/Dual","Excelente",105000,"Termina en 4","AZUL","GRIS",4,"SI","NO","NO","Heredia","29 de Enero del 2021",14,"Toyota","COROLLA LE"
59600000,"Mercedes Benz 230 SL",1966,2879,2300,"Sedán","Gasolina","Manual","Muy Bueno",,"Termina en 1","GRIS","CUERO NEGRO",2,"SI","NO","NO","San José","04 de Diciembre del 2020",7,"Mercedes Benz","230 SL"
4500000,"Chevrolet SPARK",2014,46,1200,"Hatchback","Gasolina","Manual","Muy Bueno",108800,"Termina en 4","BLANCO Y GRIS","GRIS OSCURO",5,"SI","NO","NO","Heredia","01 de Febrero del 2021",14,"Chevrolet","SPARK"
9000000,"Mazda CARGA LIVIANA ",2010,330,2500,"Pickup 4x4","Diesel","Manual","Excelente",156715,"Termina en 2","BLANCO","GRIS",4,"SI","SI","SI","San José","28 de Enero del 2021",13,"Mazda","CARGA LIVIANA"
8513003,"Kia RIO",2018,1703,1400,"Sedán","Gasolina","Automática/Dual","Excelente",36000,"ND","AZUL","NEGRO",5,"SI","NO","NO","San José","28 de Setiembre del 2020",17,"Kia","RIO"
5800000,"Nissan XTRAIL",2012,306,2500,"Todo Terreno 4x2","Gasolina","Automática/Dual","Muy Bueno",162110,"Termina en 5","GRIS PLATA","GRIS",4,"SI","SI","SI","San José","27 de Enero del 2021",15,"Nissan","XTRAIL"
11500000,"Land Rover RANGE ROVER SPORT",2009,4349,2700,"Todo Terreno 4x4","Diesel","Automática/Dual","Excelente",140000,"Termina en 7","GRIS PLATA","NEGRO",5,"SI","SI","NO","Heredia","16 de Setiembre del 2020",32,"Land Rover","RANGE ROVER SPORT"
12500000,"Suzuki SWIFT SPORT",2019,1032,1400,"Hatchback","Gasolina","Manual","Excelente",60000,"Termina en","GRIS PLOMO","NEGRO",5,"SI","SI","NO","Limón","10 de Diciembre del 2020",28,"Suzuki","SWIFT SPORT"
5150000,"Honda CIVIC EXL",2007,146,1800,"Sedán","Gasolina","Automática/Dual","Excelente",164153,"Termina en 7","RATON","GRIS",4,"SI","SI","NO","Heredia","14 de Enero del 2021",23,"Honda","CIVIC EXL"
